HTML-/CSS-Umsetzung,73,CMS-Umsetzung
HTML-/CSS-Umsetzung,248,Briefing
HTML-/CSS-Umsetzung,35,Analyse
HTML-/CSS-Umsetzung,8,Anforderungsmanagement
HTML-/CSS-Umsetzung,8,Recherche
HTML-/CSS-Umsetzung,88,Medienerzeugung
HTML-/CSS-Umsetzung,25,Deployment
HTML-/CSS-Umsetzung,110,Contentpflege
HTML-/CSS-Umsetzung,64,Testing
HTML-/CSS-Umsetzung,105,Projektmanagement
HTML-/CSS-Umsetzung,88,"Besprechung (intern)"
HTML-/CSS-Umsetzung,4,"Konzeption (inhaltlich)"
HTML-/CSS-Umsetzung,39,Design
Javascript-Umsetzung,2,Tracking
Javascript-Umsetzung,1,Qualitätsmanagement
Javascript-Umsetzung,2,Intern
Javascript-Umsetzung,1,"Text und Lektorat"
Javascript-Umsetzung,3,"Server Administration"
Javascript-Umsetzung,2,Review
Javascript-Umsetzung,15,PHP-Umsetzung
Javascript-Umsetzung,2,"Meeting (extern)"
Javascript-Umsetzung,4,"Konzeption (technisch)"
Javascript-Umsetzung,8,Java-Umsetzung
Javascript-Umsetzung,77,HTML-/CSS-Umsetzung
Javascript-Umsetzung,1,"Fortbildung (intern)"
Javascript-Umsetzung,18,Consulting
Javascript-Umsetzung,57,CMS-Umsetzung
Javascript-Umsetzung,108,Briefing
Javascript-Umsetzung,18,Analyse
Javascript-Umsetzung,4,Anforderungsmanagement
Javascript-Umsetzung,7,Recherche
Javascript-Umsetzung,39,Medienerzeugung
Javascript-Umsetzung,6,Deployment
Javascript-Umsetzung,46,Contentpflege
Javascript-Umsetzung,30,Testing
Javascript-Umsetzung,68,Projektmanagement
Javascript-Umsetzung,48,"Besprechung (intern)"
Javascript-Umsetzung,2,"Konzeption (inhaltlich)"
Javascript-Umsetzung,19,Design
Java-Umsetzung,1,PHP-Umsetzung
Java-Umsetzung,8,Javascript-Umsetzung
Java-Umsetzung,6,HTML-/CSS-Umsetzung
Java-Umsetzung,1,"Fortbildung (intern)"
Java-Umsetzung,2,Dokumentation
Java-Umsetzung,2,Consulting
Java-Umsetzung,2,CMS-Umsetzung
Java-Umsetzung,6,Briefing
Java-Umsetzung,3,Analyse
Java-Umsetzung,1,Recherche
Java-Umsetzung,2,Medienerzeugung
Java-Umsetzung,2,Contentpflege
Java-Umsetzung,2,Testing
Java-Umsetzung,9,Projektmanagement
Java-Umsetzung,3,"Besprechung (intern)"
Java-Umsetzung,2,Design
"Konzeption (technisch)",2,PHP-Umsetzung
"Konzeption (technisch)",4,Javascript-Umsetzung
"Konzeption (technisch)",5,HTML-/CSS-Umsetzung
"Konzeption (technisch)",1,Consulting
"Konzeption (technisch)",3,CMS-Umsetzung
"Konzeption (technisch)",10,Briefing
"Konzeption (technisch)",2,Analyse
"Konzeption (technisch)",4,Medienerzeugung
"Konzeption (technisch)",4,Contentpflege
"Konzeption (technisch)",2,Testing
"Konzeption (technisch)",8,Projektmanagement
"Konzeption (technisch)",2,"Besprechung (intern)"
"Meeting (extern)",1,Tracking
"Meeting (extern)",1,Intern
"Meeting (extern)",1,"Server Administration"
"Meeting (extern)",3,PHP-Umsetzung
"Meeting (extern)",2,Javascript-Umsetzung
"Meeting (extern)",2,HTML-/CSS-Umsetzung
"Meeting (extern)",1,Consulting
"Meeting (extern)",3,CMS-Umsetzung
"Meeting (extern)",2,Briefing
"Meeting (extern)",6,Analyse
"Meeting (extern)",2,Anforderungsmanagement
"Meeting (extern)",1,Recherche
"Meeting (extern)",1,Deployment
"Meeting (extern)",2,Contentpflege
"Meeting (extern)",1,Testing
"Meeting (extern)",5,Projektmanagement
"Meeting (extern)",5,"Besprechung (intern)"
"Meeting (extern)",2,Design
PHP-Umsetzung,3,Intern
PHP-Umsetzung,1,"Server Administration"
PHP-Umsetzung,1,Review
PHP-Umsetzung,3,"Meeting (extern)"
PHP-Umsetzung,2,"Konzeption (technisch)"
PHP-Umsetzung,1,Java-Umsetzung
PHP-Umsetzung,15,Javascript-Umsetzung
PHP-Umsetzung,26,HTML-/CSS-Umsetzung
PHP-Umsetzung,1,"Fortbildung (intern)"
PHP-Umsetzung,1,Dokumentation
PHP-Umsetzung,13,Consulting
PHP-Umsetzung,24,CMS-Umsetzung
PHP-Umsetzung,57,Briefing
PHP-Umsetzung,20,Analyse
PHP-Umsetzung,5,Anforderungsmanagement
PHP-Umsetzung,3,Recherche
PHP-Umsetzung,16,Medienerzeugung
PHP-Umsetzung,10,Deployment
PHP-Umsetzung,20,Contentpflege
PHP-Umsetzung,32,Testing
PHP-Umsetzung,47,Projektmanagement
PHP-Umsetzung,29,"Besprechung (intern)"
PHP-Umsetzung,1,"Konzeption (inhaltlich)"
PHP-Umsetzung,7,Design
Review,1,Tracking
Review,1,"Server Administration"
Review,1,PHP-Umsetzung
Review,2,Javascript-Umsetzung
Review,8,HTML-/CSS-Umsetzung
Review,1,Dokumentation
Review,3,Consulting
Review,5,CMS-Umsetzung
Review,16,Briefing
Review,5,Analyse
Review,2,Anforderungsmanagement
Review,4,Medienerzeugung
Review,3,Deployment
Review,2,Contentpflege
