"Motion Design",2,Design
"Motion Design",1,Intern
"Motion Design",1,"Konzeption (inhaltlich)"
"Motion Design",1,"Marketing (intern)"
"Motion Design",3,Projektmanagement
"Motion Design",1,Recherche
"Motion Design",1,Sonstiges
Nebenkosten,2,Anforderungsmanagement
Nebenkosten,5,"Besprechung (intern)"
Nebenkosten,10,Briefing
Nebenkosten,8,Contentpflege
Nebenkosten,29,Design
Nebenkosten,2,HTML-/CSS-Umsetzung
Nebenkosten,30,Medienerzeugung
Nebenkosten,1,"Meeting (extern)"
Nebenkosten,22,Projektmanagement
Nebenkosten,3,Recherche
Nebenkosten,5,Review
Nebenkosten,2,Testing
PHP-Umsetzung,180,Analyse
PHP-Umsetzung,32,Anforderungsmanagement
PHP-Umsetzung,163,"Besprechung (intern)"
PHP-Umsetzung,338,Briefing
PHP-Umsetzung,106,CMS-Umsetzung
PHP-Umsetzung,51,Consulting
PHP-Umsetzung,58,Contentpflege
PHP-Umsetzung,16,Datenbank-Umsetzung
PHP-Umsetzung,143,Deployment
PHP-Umsetzung,5,Design
PHP-Umsetzung,24,Dokumentation
PHP-Umsetzung,18,"Fortbildung (intern)"
PHP-Umsetzung,83,HTML-/CSS-Umsetzung
PHP-Umsetzung,1,Illustration
PHP-Umsetzung,10,Intern
PHP-Umsetzung,5,Java-Umsetzung
PHP-Umsetzung,106,Javascript-Umsetzung
PHP-Umsetzung,6,"Konzeption (inhaltlich)"
PHP-Umsetzung,40,"Konzeption (technisch)"
PHP-Umsetzung,12,Medienerzeugung
PHP-Umsetzung,9,"Meeting (extern)"
PHP-Umsetzung,317,Projektmanagement
PHP-Umsetzung,16,Qualitätsmanagement
PHP-Umsetzung,21,Recherche
PHP-Umsetzung,22,Review
PHP-Umsetzung,2,"Schulung (extern)"
PHP-Umsetzung,36,"Server Administration"
PHP-Umsetzung,1,Software-Design
PHP-Umsetzung,1,Sonstiges
PHP-Umsetzung,237,Testing
PHP-Umsetzung,1,Tracking
Projektmanagement,400,Analyse
Projektmanagement,242,Anforderungsmanagement
Projektmanagement,1038,"Besprechung (intern)"
Projektmanagement,950,Briefing
Projektmanagement,241,CMS-Umsetzung
Projektmanagement,127,Consulting
Projektmanagement,1657,Contentpflege
Projektmanagement,2,"Controlling und Reporting"
Projektmanagement,19,Datenbank-Umsetzung
Projektmanagement,328,Deployment
Projektmanagement,856,Design
Projektmanagement,46,Dokumentation
Projektmanagement,17,Flash-Umsetzung
Projektmanagement,18,"Fortbildung (intern)"
Projektmanagement,2081,HTML-/CSS-Umsetzung
Projektmanagement,2,Illustration
Projektmanagement,104,Intern
Projektmanagement,18,Java-Umsetzung
Projektmanagement,265,Javascript-Umsetzung
Projektmanagement,15,Key-Account-Management
Projektmanagement,346,"Konzeption (inhaltlich)"
Projektmanagement,64,"Konzeption (technisch)"
Projektmanagement,6,"Marketing (intern)"
Projektmanagement,819,Medienerzeugung
Projektmanagement,57,"Meeting (extern)"
Projektmanagement,3,"Motion Design"
Projektmanagement,22,Nebenkosten
Projektmanagement,317,PHP-Umsetzung
Projektmanagement,57,Qualitätsmanagement
Projektmanagement,259,Recherche
Projektmanagement,95,Review
Projektmanagement,6,SEO/SEM
Projektmanagement,33,"Schulung (extern)"
Projektmanagement,54,"Server Administration"
Projektmanagement,1,Software-Design
Projektmanagement,34,Sonstiges
Projektmanagement,935,Testing
Projektmanagement,2,"Text und Lektorat"
Projektmanagement,3,Tracking
Qualitätsmanagement,18,Analyse
Qualitätsmanagement,3,Anforderungsmanagement
Qualitätsmanagement,23,"Besprechung (intern)"
Qualitätsmanagement,70,Briefing
Qualitätsmanagement,12,CMS-Umsetzung
Qualitätsmanagement,10,Consulting
Qualitätsmanagement,23,Contentpflege
Qualitätsmanagement,1,Datenbank-Umsetzung
Qualitätsmanagement,14,Deployment
Qualitätsmanagement,5,Design
Qualitätsmanagement,4,Dokumentation
Qualitätsmanagement,3,"Fortbildung (intern)"
Qualitätsmanagement,23,HTML-/CSS-Umsetzung
Qualitätsmanagement,1,Illustration
Qualitätsmanagement,6,Intern
Qualitätsmanagement,14,Javascript-Umsetzung
Qualitätsmanagement,1,"Konzeption (inhaltlich)"
Qualitätsmanagement,4,"Konzeption (technisch)"
Qualitätsmanagement,12,Medienerzeugung
Qualitätsmanagement,1,"Meeting (extern)"
Qualitätsmanagement,16,PHP-Umsetzung
Qualitätsmanagement,57,Projektmanagement
Qualitätsmanagement,8,Recherche
Qualitätsmanagement,6,Review
Qualitätsmanagement,2,SEO/SEM
Qualitätsmanagement,1,"Server Administration"
Qualitätsmanagement,1,Sonstiges
Qualitätsmanagement,57,Testing
Recherche,33,Analyse
Recherche,23,Anforderungsmanagement
Recherche,172,"Besprechung (intern)"
Recherche,71,Briefing
Recherche,20,CMS-Umsetzung
Recherche,20,Consulting
Recherche,62,Contentpflege
Recherche,1,Datenbank-Umsetzung
Recherche,13,Deployment
Recherche,106,Design
Recherche,14,Dokumentation
Recherche,2,Flash-Umsetzung
Recherche,14,"Fortbildung (intern)"
Recherche,110,HTML-/CSS-Umsetzung
Recherche,1,Illustration
Recherche,33,Intern
Recherche,9,Java-Umsetzung
Recherche,29,Javascript-Umsetzung
Recherche,64,"Konzeption (inhaltlich)"
Recherche,8,"Konzeption (technisch)"
Recherche,1,"Marketing (intern)"
Recherche,44,Medienerzeugung
Recherche,4,"Meeting (extern)"
Recherche,1,"Motion Design"
Recherche,3,Nebenkosten
Recherche,21,PHP-Umsetzung
Recherche,259,Projektmanagement
Recherche,8,Qualitätsmanagement
Recherche,20,Review
Recherche,1,SEO/SEM
Recherche,19,"Schulung (extern)"
Recherche,9,"Server Administration"
Recherche,8,Sonstiges
Recherche,64,Testing
Recherche,1,"Text und Lektorat"
Review,17,Analyse
Review,20,Anforderungsmanagement
Review,59,"Besprechung (intern)"
Review,130,Briefing
Review,9,CMS-Umsetzung
Review,10,Consulting
Review,20,Contentpflege
Review,3,Datenbank-Umsetzung
Review,3,Deployment
Review,116,Design
Review,7,Dokumentation
Review,4,"Fortbildung (intern)"
Review,13,HTML-/CSS-Umsetzung
Review,8,Intern
Review,2,Java-Umsetzung
Review,21,Javascript-Umsetzung
Review,11,"Konzeption (inhaltlich)"
Review,8,"Konzeption (technisch)"
Review,41,Medienerzeugung
Review,3,"Meeting (extern)"
Review,5,Nebenkosten
Review,22,PHP-Umsetzung
Review,95,Projektmanagement
Review,6,Qualitätsmanagement
Review,20,Recherche
Review,1,SEO/SEM
Review,1,"Schulung (extern)"
Review,3,"Server Administration"
Review,21,Testing
Review,1,"Text und Lektorat"
SEO/SEM,2,Analyse
SEO/SEM,3,"Besprechung (intern)"
SEO/SEM,4,Briefing
SEO/SEM,2,CMS-Umsetzung
SEO/SEM,1,Consulting
SEO/SEM,1,Intern
SEO/SEM,6,Projektmanagement
SEO/SEM,2,Qualitätsmanagement
SEO/SEM,1,Recherche
SEO/SEM,1,Review
SEO/SEM,1,"Schulung (extern)"
"Schulung (extern)",4,Analyse
"Schulung (extern)",4,Anforderungsmanagement
"Schulung (extern)",29,"Besprechung (intern)"
"Schulung (extern)",2,Briefing
"Schulung (extern)",1,CMS-Umsetzung
"Schulung (extern)",6,Consulting
"Schulung (extern)",7,Contentpflege
"Schulung (extern)",3,Deployment
"Schulung (extern)",7,Design
"Schulung (extern)",4,Dokumentation
"Schulung (extern)",1,Flash-Umsetzung
"Schulung (extern)",5,"Fortbildung (intern)"
"Schulung (extern)",23,HTML-/CSS-Umsetzung
"Schulung (extern)",14,Intern
"Schulung (extern)",3,Java-Umsetzung
"Schulung (extern)",4,Javascript-Umsetzung
"Schulung (extern)",1,Key-Account-Management
"Schulung (extern)",10,"Konzeption (inhaltlich)"
"Schulung (extern)",3,Medienerzeugung
"Schulung (extern)",3,"Meeting (extern)"
"Schulung (extern)",2,PHP-Umsetzung
"Schulung (extern)",33,Projektmanagement
"Schulung (extern)",19,Recherche
"Schulung (extern)",1,Review
"Schulung (extern)",1,SEO/SEM
"Schulung (extern)",2,"Server Administration"
"Schulung (extern)",1,Sonstiges
"Schulung (extern)",10,Testing
"Server Administration",39,Analyse
"Server Administration",8,Anforderungsmanagement
"Server Administration",36,"Besprechung (intern)"
"Server Administration",32,Briefing
"Server Administration",29,CMS-Umsetzung
"Server Administration",15,Consulting
"Server Administration",11,Contentpflege
"Server Administration",4,Datenbank-Umsetzung
"Server Administration",19,Deployment
"Server Administration",7,Design
"Server Administration",7,Dokumentation
"Server Administration",3,"Fortbildung (intern)"
"Server Administration",23,HTML-/CSS-Umsetzung
"Server Administration",1,Illustration
"Server Administration",10,Intern
"Server Administration",6,Java-Umsetzung
"Server Administration",16,Javascript-Umsetzung
"Server Administration",1,Key-Account-Management
"Server Administration",2,"Konzeption (inhaltlich)"
"Server Administration",3,"Konzeption (technisch)"
"Server Administration",4,Medienerzeugung
"Server Administration",4,"Meeting (extern)"
"Server Administration",36,PHP-Umsetzung
"Server Administration",54,Projektmanagement
"Server Administration",1,Qualitätsmanagement
"Server Administration",9,Recherche
"Server Administration",3,Review
"Server Administration",2,"Schulung (extern)"
"Server Administration",1,Sonstiges
"Server Administration",27,Testing
"Server Administration",1,Tracking
Software-Design,2,Analyse
Software-Design,3,"Besprechung (intern)"
Software-Design,2,Briefing
Software-Design,1,Contentpflege
Software-Design,2,Dokumentation
Software-Design,1,"Fortbildung (intern)"
Software-Design,5,HTML-/CSS-Umsetzung
Software-Design,2,Intern
Software-Design,8,Java-Umsetzung
Software-Design,3,Javascript-Umsetzung
Software-Design,1,Medienerzeugung
Software-Design,1,PHP-Umsetzung
Software-Design,1,Projektmanagement
Software-Design,6,Testing
Sonstiges,1,Analyse
Sonstiges,2,Anforderungsmanagement
Sonstiges,12,"Besprechung (intern)"
Sonstiges,1,CMS-Umsetzung
Sonstiges,2,Consulting
Sonstiges,20,Contentpflege
Sonstiges,4,Deployment
Sonstiges,7,Design
Sonstiges,2,Dokumentation
Sonstiges,1,"Fortbildung (intern)"
Sonstiges,10,HTML-/CSS-Umsetzung
Sonstiges,1,Illustration
Sonstiges,8,Intern
Sonstiges,2,Javascript-Umsetzung
Sonstiges,5,"Konzeption (inhaltlich)"
Sonstiges,1,"Konzeption (technisch)"
Sonstiges,1,"Marketing (intern)"
Sonstiges,7,Medienerzeugung
Sonstiges,1,"Motion Design"
Sonstiges,1,PHP-Umsetzung
Sonstiges,34,Projektmanagement
Sonstiges,1,Qualitätsmanagement
Sonstiges,8,Recherche
Sonstiges,1,"Schulung (extern)"
Sonstiges,1,"Server Administration"
Sonstiges,5,Testing
Sonstiges,1,Urlaub
Testing,200,Analyse
Testing,39,Anforderungsmanagement
Testing,269,"Besprechung (intern)"
Testing,842,Briefing
Testing,138,CMS-Umsetzung
Testing,59,Consulting
Testing,596,Contentpflege
Testing,1,"Controlling und Reporting"
Testing,9,Datenbank-Umsetzung
Testing,219,Deployment
Testing,86,Design
Testing,17,Dokumentation
Testing,2,Flash-Umsetzung
Testing,11,"Fortbildung (intern)"
Testing,585,HTML-/CSS-Umsetzung
Testing,1,Illustration
Testing,21,Intern
Testing,18,Java-Umsetzung
Testing,159,Javascript-Umsetzung
Testing,38,"Konzeption (inhaltlich)"
Testing,18,"Konzeption (technisch)"
Testing,218,Medienerzeugung
Testing,16,"Meeting (extern)"
Testing,2,Nebenkosten
Testing,237,PHP-Umsetzung
Testing,935,Projektmanagement
Testing,57,Qualitätsmanagement
Testing,64,Recherche
Testing,21,Review
Testing,10,"Schulung (extern)"
Testing,27,"Server Administration"
Testing,6,Software-Design
Testing,5,Sonstiges
Testing,1,Tracking
"Text und Lektorat",2,"Besprechung (intern)"
"Text und Lektorat",3,Briefing
"Text und Lektorat",1,HTML-/CSS-Umsetzung
"Text und Lektorat",1,Javascript-Umsetzung
"Text und Lektorat",2,"Konzeption (inhaltlich)"
"Text und Lektorat",2,Projektmanagement
"Text und Lektorat",1,Recherche
"Text und Lektorat",1,Review
Tracking,1,Analyse
Tracking,2,"Besprechung (intern)"
Tracking,5,Briefing
Tracking,1,CMS-Umsetzung
Tracking,2,Consulting
Tracking,2,Contentpflege
Tracking,1,Deployment
Tracking,1,"Fortbildung (intern)"
Tracking,1,HTML-/CSS-Umsetzung
Tracking,1,Intern
Tracking,3,Javascript-Umsetzung
Tracking,1,PHP-Umsetzung
Tracking,3,Projektmanagement
Tracking,1,"Server Administration"
Tracking,1,Testing
Urlaub,2,Anforderungsmanagement
Urlaub,2,Intern
Urlaub,1,Sonstiges
